topic,timestamp,timestamp_ns,panda_joint1_position,panda_joint1_velocity,panda_joint1_effort,panda_joint2_position,panda_joint2_velocity,panda_joint2_effort,panda_joint3_position,panda_joint3_velocity,panda_joint3_effort,panda_joint4_position,panda_joint4_velocity,panda_joint4_effort,panda_joint5_position,panda_joint5_velocity,panda_joint5_effort,panda_joint6_position,panda_joint6_velocity,panda_joint6_effort,panda_joint7_position,panda_joint7_velocity,panda_joint7_effort,panda_finger_joint1_position,panda_finger_joint1_velocity,panda_finger_joint1_effort,panda_finger_joint2_position,panda_finger_joint2_velocity,panda_finger_joint2_effort
states,52049,336047917,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,352714585,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,369381252,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,386047920,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,402714587,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,419381255,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,436047922,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,452714590,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,469381257,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,486047925,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,502714592,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,519381260,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,536047928,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,552714595,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,569381263,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,586047930,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,602714598,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,619381265,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,636047933,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,652714600,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,669381268,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,686047935,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,702714603,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,719381270,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,736047938,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,752714606,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,769381273,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,786047941,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,802714608,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,819381276,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,836047943,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,852714611,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,869381278,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,886047946,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,902714613,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,919381281,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,936047948,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,952714616,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,969381283,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52049,986047951,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,2714619,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,19381286,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,36047954,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,52714621,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,69381289,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,86047956,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,102714624,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,119381291,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,136047959,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,152714626,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,169381294,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,186047961,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,202714629,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,219381297,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,236047964,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,252714632,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,269381299,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,286047967,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,302714634,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,319381302,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,336047969,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,352714637,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,369381304,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,386047972,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,402714639,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,419381307,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,436047974,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,452714642,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,469381310,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,486047977,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,502714645,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,519381312,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,536047980,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,552714647,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,569381315,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,586047982,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,602714650,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,619381317,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,636047985,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,652714652,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,669381320,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,686047988,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,702714655,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,719381323,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,736047990,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,752714658,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,769381325,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,786047993,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,802714660,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,819381328,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,836047995,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,852714663,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,869381330,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,886047998,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,902714665,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,919381333,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,936048001,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,952714668,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,969381336,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52050,986048003,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52051,2714671,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52051,19381338,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
