topic,timestamp,timestamp_ns,panda_joint1_position,panda_joint1_velocity,panda_joint1_effort,panda_joint2_position,panda_joint2_velocity,panda_joint2_effort,panda_joint3_position,panda_joint3_velocity,panda_joint3_effort,panda_joint4_position,panda_joint4_velocity,panda_joint4_effort,panda_joint5_position,panda_joint5_velocity,panda_joint5_effort,panda_joint6_position,panda_joint6_velocity,panda_joint6_effort,panda_joint7_position,panda_joint7_velocity,panda_joint7_effort,panda_finger_joint1_position,panda_finger_joint1_velocity,panda_finger_joint1_effort,panda_finger_joint2_position,panda_finger_joint2_velocity,panda_finger_joint2_effort
states,9,416667157,-0.2824,0.7202,118.4768,-1.438,0.6507,424.4627,-0.2648,-0.0093,1071.3762,-2.5725,-0.3594,2817.5322,-0.245,-0.0419,0.0331,1.514,-0.8205,1.1253,0.8403,0.0161,-0.0025,0.04,-0.001,-0.0102,0.04,0.0017,0.0097
states,9,433333825,-0.2725,0.6981,-32.0808,-1.4286,0.6593,-202.7181,-0.266,-0.0155,1177.66,-2.5819,-0.3489,3382.6589,-0.2456,-0.0364,0.0096,1.5009,-0.755,1.1776,0.8406,0.0157,-0.0007,0.04,-0.001,-0.0046,0.04,0.0017,0.004
command,9,433333825,-0.25,,,-1.41,,,-0.25,,,-2.55,,,-0.25,,,1.35,,,0.8500000000000001,,,0.15000000000000002,,,0.15000000000000002,,
states,9,450000492,-0.2633,0.6481,-151.2927,-1.4194,0.6323,-720.0323,-0.2671,-0.0101,1244.676,-2.5911,-0.3191,3880.2686,-0.2462,-0.0316,-0.0118,1.4889,-0.6947,1.2235,0.8409,0.0152,0.0009,0.04,-0.0009,0.0003,0.04,0.0016,-0.0009
states,9,466667160,-0.2551,0.5793,-239.1579,-1.4109,0.578,-1117.3892,-0.268,0.0041,1267.7316,-2.5996,-0.2722,4296.5391,-0.2467,-0.0274,-0.0312,1.4778,-0.6393,1.2625,0.8411,0.0148,0.0021,0.04,-0.0008,0.0044,0.04,0.0014,-0.005
states,9,483333827,-0.2481,0.5,-297.9656,-1.4034,0.5053,-1395.3628,-0.2686,0.023,1250.463,-2.6072,-0.2106,4620.5972,-0.2471,-0.0238,-0.0486,1.4676,-0.5882,1.2929,0.8413,0.0144,0.003,0.04,-0.0006,0.0077,0.04,0.0011,-0.0083
states,9,500000495,-0.2426,0.417,-331.1267,-1.3972,0.4225,-1562.4414,-0.2689,0.0427,1202.5696,-2.6137,-0.1379,4846.1294,-0.2475,-0.0207,-0.0632,1.4582,-0.5413,1.3124,0.8416,0.014,0.0034,0.04,-0.0005,0.0102,0.04,0.0009,-0.0107
states,9,516667162,-0.2384,0.3352,-342.4183,-1.3924,0.3369,-1632.3529,-0.2688,0.0597,1136.6781,-2.6189,-0.0582,4972.7012,-0.2478,-0.018,-0.0743,1.4495,-0.498,1.3195,0.8418,0.0137,0.0036,0.04,-0.0003,0.0119,0.04,0.0006,-0.0123
states,9,533333830,-0.2355,0.2583,-335.6076,-1.389,0.2543,-1621.6648,-0.2684,0.0719,1065.3916,-2.6228,0.024,5005.7021,-0.248,-0.0157,-0.0808,1.4416,-0.4583,1.3138,0.842,0.0133,0.0034,0.04,-0.0002,0.0127,0.04,0.0004,-0.0129
states,9,550000498,-0.2338,0.1887,-314.3102,-1.3869,0.179,-1547.7524,-0.2678,0.0784,999.2117,-2.6254,0.1042,4955.875,-0.2483,-0.0137,-0.0821,1.4343,-0.4216,1.2963,0.8423,0.0129,0.0031,0.04,-0.0001,0.0126,0.04,0.0002,-0.0127
states,9,566667165,-0.2332,0.128,-281.9807,-1.386,0.1138,-1427.3746,-0.2672,0.0793,945.4229,-2.6266,0.1782,4838.0693,-0.2485,-0.012,-0.078,1.4275,-0.388,1.269,0.8425,0.0126,0.0027,0.04,-0.0001,0.0116,0.04,0.0001,-0.0117
states,9,583333833,-0.2334,0.0773,-241.8836,-1.3861,0.0602,-1275.6875,-0.2666,0.0756,907.9426,-2.6268,0.2429,4669.5991,-0.2487,-0.0105,-0.0688,1.4213,-0.357,1.2349,0.8427,0.0122,0.0022,0.04,0.0,0.0099,0.04,0.0,-0.0099
states,9,600000500,-0.2345,0.0371,-197.0835,-1.387,0.0184,-1105.8593,-0.2661,0.0687,887.636,-2.6259,0.2959,4468.3853,-0.2488,-0.0092,-0.0554,1.4156,-0.3285,1.197,0.8429,0.0119,0.0017,0.04,0.0,0.0076,0.04,0.0,-0.0076
states,9,616667168,-0.236,0.0073,-150.3671,-1.3885,-0.0118,-928.9045,-0.2657,0.0601,883.0384,-2.6242,0.3359,4251.7231,-0.249,-0.0081,-0.0391,1.4104,-0.3022,1.1586,0.8431,0.0115,0.0012,0.04,0.0,0.0049,0.04,0.0,-0.0049
states,9,633333835,-0.238,-0.0122,-104.1946,-1.3904,-0.0315,-753.9194,-0.2655,0.0512,891.2339,-2.622,0.3628,4034.7744,-0.2491,-0.0071,-0.0212,1.4055,-0.2781,1.1222,0.8433,0.0112,0.0008,0.04,0.0,0.002,0.04,0.0,-0.002
states,9,650000503,-0.2402,-0.0222,-60.6237,-1.3926,-0.0416,-588.1559,-0.2654,0.043,908.5928,-2.6195,0.3772,3830.031,-0.2492,-0.0063,-0.003,1.4011,-0.2559,1.09,0.8434,0.0109,0.0004,0.04,0.0,-0.0008,0.04,0.0,0.0008
states,9,666667170,-0.2425,-0.0239,-21.2748,-1.3949,-0.0436,-437.2458,-0.2654,0.0363,931.4138,-2.6168,0.3806,3646.6206,-0.2493,-0.0055,0.0142,1.397,-0.2354,1.0631,0.8436,0.0106,0.0001,0.04,0.0,-0.0035,0.04,0.0,0.0035
states,9,683333838,-0.2448,-0.0184,12.6618,-1.3971,-0.0388,-305.4097,-0.2656,0.0314,956.3649,-2.6142,0.3748,3490.7378,-0.2494,-0.0049,0.0296,1.3933,-0.2166,1.0422,0.8438,0.0103,-0.0001,0.04,0.0,-0.0059,0.04,0.0,0.0058
states,9,700000505,-0.2469,-0.0072,40.4237,-1.3993,-0.0285,-195.5213,-0.2658,0.0285,980.7725,-2.6117,0.3619,3365.6155,-0.2495,-0.0043,0.0424,1.3898,-0.1993,1.027,0.844,0.01,-0.0004,0.04,0.0,-0.0078,0.04,0.0,0.0078
states,9,716667173,-0.2488,0.0083,61.6584,-1.4012,-0.0141,-109.1339,-0.2661,0.0274,1002.6719,-2.6094,0.3438,3272.0215,-0.2495,-0.0038,0.0523,1.3866,-0.1834,1.0172,0.8441,0.0097,-0.0005,0.04,0.0,-0.0093,0.04,0.0,0.0093
states,9,733333840,-0.2505,0.0266,76.3659,-1.4029,0.0031,-46.6294,-0.2663,0.0278,1020.8744,-2.6076,0.3227,3208.8499,-0.2496,-0.0033,0.0592,1.3837,-0.1687,1.0118,0.8443,0.0095,-0.0006,0.04,0.0,-0.0104,0.04,0.0,0.0103
states,9,750000508,-0.2518,0.0465,84.8595,-1.4043,0.022,-7.2729,-0.2666,0.0294,1034.7839,-2.606,0.3001,3173.6775,-0.2496,-0.0029,0.0632,1.381,-0.1553,1.01,0.8444,0.0092,-0.0007,0.04,0.0,-0.011,0.04,0.0,0.011
states,9,766667176,-0.2528,0.0667,87.7099,-1.4054,0.0415,10.6351,-0.2668,0.0318,1044.3617,-2.6049,0.2776,3163.0574,-0.2497,-0.0026,0.0646,1.3785,-0.1429,1.0109,0.8446,0.009,-0.0008,0.04,0.0,-0.0112,0.04,0.0,0.0112
states,9,783333843,-0.2535,0.0861,85.6818,-1.4062,0.0604,9.5987,-0.267,0.0345,1049.899,-2.6041,0.2562,3172.9702,-0.2497,-0.0023,0.0637,1.3762,-0.1314,1.0136,0.8447,0.0087,-0.0007,0.04,0.0,-0.0111,0.04,0.0,0.0111
states,9,800000511,-0.2538,0.1039,79.667,-1.4067,0.0781,-7.3293,-0.2671,0.0374,1051.9343,-2.6037,0.2368,3199.2964,-0.2498,-0.002,0.0611,1.3741,-0.1209,1.0174,0.8449,0.0085,-0.0007,0.04,0.0,-0.0107,0.04,0.0,0.0107
states,9,816667178,-0.2539,0.1195,70.6263,-1.4069,0.0938,-36.7269,-0.2672,0.0401,1051.1232,-2.6036,0.22,3237.8599,-0.2498,-0.0017,0.0571,1.3722,-0.1113,1.0219,0.845,0.0082,-0.0006,0.04,0.0,-0.0101,0.04,0.0,0.01
states,9,833333846,-0.2538,0.1324,59.5165,-1.4069,0.1071,-75.0987,-0.2672,0.0425,1048.1477,-2.6037,0.2061,3284.7136,-0.2498,-0.0015,0.0523,1.3704,-0.1024,1.0266,0.8452,0.008,-0.0005,0.04,0.0,-0.0093,0.04,0.0,0.0093
states,9,850000513,-0.2535,0.1424,47.264,-1.4066,0.1177,-118.9646,-0.2673,0.0445,1043.6407,-2.6041,0.1953,3336.2449,-0.2498,-0.0013,0.0469,1.3688,-0.0942,1.0312,0.8453,0.0078,-0.0004,0.04,0.0,-0.0085,0.04,0.0,0.0085
states,9,866667181,-0.253,0.1496,34.6773,-1.4063,0.1255,-165.2311,-0.2672,0.0461,1038.1769,-2.6046,0.1875,3389.291,-0.2499,-0.0011,0.0415,1.3673,-0.0867,1.0354,0.8454,0.0076,-0.0003,0.04,0.0,-0.0077,0.04,0.0,0.0076
states,9,883333848,-0.2525,0.1539,22.4705,-1.4058,0.1306,-211.0803,-0.2672,0.0472,1032.2499,-2.6052,0.1827,3440.9968,-0.2499,-0.001,0.0363,1.3659,-0.0798,1.0392,0.8456,0.0074,-0.0002,0.04,0.0,-0.0068,0.04,0.0,0.0068
states,9,900000516,-0.2519,0.1557,11.2043,-1.4052,0.1332,-254.2516,-0.2671,0.0479,1026.2563,-2.6058,0.1804,3489.1338,-0.2499,-0.0009,0.0314,1.3646,-0.0734,1.0424,0.8457,0.0072,-0.0001,0.04,0.0,-0.0061,0.04,0.0,0.0061
states,9,916667183,-0.2513,0.1553,1.2949,-1.4046,0.1335,-292.9872,-0.267,0.0482,1020.5129,-2.6065,0.1805,3531.9651,-0.2499,-0.0008,0.0272,1.3634,-0.0675,1.0449,0.8458,0.007,0.0,0.04,0.0,-0.0054,0.04,0.0,0.0054
states,9,933333851,-0.2507,0.1531,-6.9833,-1.404,0.1319,-326.0758,-0.267,0.0482,1015.2521,-2.6071,0.1825,3568.3704,-0.2499,-0.0007,0.0236,1.3624,-0.0621,1.0467,0.8459,0.0068,0.0,0.04,0.0,-0.0048,0.04,0.0,0.0048
states,9,950000518,-0.2502,0.1495,-13.4891,-1.4035,0.1289,-352.803,-0.2669,0.048,1010.648,-2.6077,0.186,3597.5664,-0.2499,-0.0006,0.0208,1.3614,-0.0572,1.0478,0.846,0.0066,0.0001,0.04,0.0,-0.0044,0.04,0.0,0.0044
command,9,950000518,-0.25,,,-1.41,,,-0.25,,,-2.55,,,-0.25,,,1.35,,,0.8500000000000001,,,0.15000000000000002,,,0.15000000000000002,,
states,9,966667186,-0.2497,0.145,-18.2051,-1.403,0.1248,-372.945,-0.2668,0.0476,1006.8117,-2.6083,0.1906,3619.3804,-0.2499,-0.0005,0.0188,1.3605,-0.0526,1.0483,0.8461,0.0064,0.0001,0.04,0.0,-0.0041,0.04,0.0,0.0041
states,9,983333854,-0.2493,0.1399,-21.1971,-1.4026,0.12,-386.5973,-0.2668,0.047,1003.8004,-2.6087,0.196,3633.8887,-0.2499,-0.0005,0.0175,1.3596,-0.0484,1.048,0.8462,0.0063,0.0001,0.04,0.0,-0.0039,0.04,0.0,0.0038
states,10,521,-0.249,0.1345,-22.616,-1.4022,0.1149,-394.2056,-0.2667,0.0463,1001.6172,-2.6091,0.2016,3641.5388,-0.2499,-0.0004,0.017,1.3588,-0.0445,1.0472,0.8463,0.0061,0.0002,0.04,0.0,-0.0037,0.04,0.0,0.0037
states,10,16667189,-0.2488,0.1293,-22.6609,-1.402,0.1098,-396.4352,-0.2667,0.0456,1000.2355,-2.6094,0.2072,3643.167,-0.2499,-0.0004,0.017,1.3581,-0.041,1.0459,0.8464,0.0059,0.0002,0.04,0.0,-0.0037,0.04,0.0,0.0037
states,10,33333856,-0.2486,0.1244,-21.5623,-1.4018,0.105,-394.0845,-0.2666,0.045,999.5869,-2.6095,0.2125,3639.7146,-0.2499,-0.0003,0.0174,1.3575,-0.0377,1.0443,0.8465,0.0058,0.0001,0.04,0.0,-0.0038,0.04,0.0,0.0038
states,10,50000524,-0.2486,0.1201,-19.585,-1.4017,0.1006,-388.1167,-0.2666,0.0443,999.5864,-2.6096,0.2174,3632.137,-0.2499,-0.0003,0.0183,1.3569,-0.0347,1.0424,0.8466,0.0056,0.0001,0.04,0.0,-0.0039,0.04,0.0,0.0039
states,10,66667191,-0.2486,0.1164,-16.9654,-1.4017,0.0968,-379.3913,-0.2666,0.0437,1000.1253,-2.6096,0.2215,3621.5081,-0.2499,-0.0003,0.0195,1.3563,-0.0319,1.0403,0.8467,0.0054,0.0001,0.04,0.0,-0.004,0.04,0.0,0.004
states,10,83333859,-0.2486,0.1134,-13.9458,-1.4017,0.0937,-368.8245,-0.2666,0.0432,1001.072,-2.6096,0.2249,3608.877,-0.2499,-0.0003,0.0208,1.3558,-0.0294,1.0382,0.8468,0.0053,0.0001,0.04,0.0,-0.0042,0.04,0.0,0.0042
states,10,100000526,-0.2487,0.1112,-10.7429,-1.4018,0.0913,-357.2484,-0.2666,0.0428,1002.3163,-2.6095,0.2275,3595.2842,-0.25,-0.0003,0.0222,1.3553,-0.027,1.0361,0.8469,0.0051,0.0001,0.04,0.0,-0.0044,0.04,0.0,0.0044
states,10,116667194,-0.2489,0.1098,-7.5523,-1.4019,0.0896,-345.4275,-0.2666,0.0425,1003.7338,-2.6093,0.2293,3581.5054,-0.25,-0.0003,0.0236,1.3549,-0.0248,1.0341,0.847,0.005,0.0,0.04,0.0,-0.0046,0.04,0.0,0.0046
states,10,133333861,-0.249,0.1089,-4.5237,-1.402,0.0886,-333.9604,-0.2666,0.0423,1005.2267,-2.6092,0.2304,3568.2646,-0.25,-0.0002,0.025,1.3545,-0.0229,1.0323,0.8471,0.0049,0.0,0.04,0.0,-0.0048,0.04,0.0,0.0048
states,10,150000529,-0.2492,0.1087,-1.7834,-1.4022,0.0881,-323.3737,-0.2666,0.0422,1006.6942,-2.609,0.2308,3556.167,-0.25,-0.0002,0.0262,1.3541,-0.021,1.0308,0.8471,0.0047,0.0,0.04,0.0,-0.005,0.04,0.0,0.005
states,10,166667196,-0.2493,0.1091,0.5865,-1.4023,0.0883,-314.018,-0.2667,0.0422,1008.0682,-2.6088,0.2305,3545.6125,-0.25,-0.0002,0.0272,1.3538,-0.0194,1.0295,0.8472,0.0046,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0052
states,10,183333864,-0.2495,0.1098,2.5301,-1.4025,0.0888,-306.1572,-0.2667,0.0422,1009.2919,-2.6087,0.2299,3536.9082,-0.25,-0.0002,0.028,1.3535,-0.0178,1.0284,0.8473,0.0045,0.0,0.04,0.0,-0.0053,0.04,0.0,0.0053
states,10,200000531,-0.2496,0.1108,4.0204,-1.4026,0.0897,-299.9336,-0.2667,0.0423,1010.3341,-2.6085,0.2288,3530.1182,-0.25,-0.0002,0.0287,1.3532,-0.0164,1.0276,0.8474,0.0044,0.0,0.04,0.0,-0.0054,0.04,0.0,0.0054
states,10,216667199,-0.2497,0.112,5.062,-1.4027,0.0908,-295.3755,-0.2667,0.0425,1011.1697,-2.6084,0.2276,3525.2202,-0.25,-0.0002,0.0291,1.353,-0.0151,1.0271,0.8474,0.0042,-0.0001,0.04,0.0,-0.0055,0.04,0.0,0.0054
states,10,233333867,-0.2498,0.1134,5.6822,-1.4028,0.0921,-292.4123,-0.2667,0.0426,1011.7907,-2.6083,0.2261,3522.1865,-0.25,-0.0002,0.0294,1.3527,-0.0139,1.0267,0.8475,0.0041,-0.0001,0.04,0.0,-0.0055,0.04,0.0,0.0055
states,10,250000534,-0.2499,0.1147,5.9157,-1.4029,0.0934,-290.9482,-0.2667,0.0428,1012.2057,-2.6082,0.2247,3520.8621,-0.25,-0.0002,0.0295,1.3525,-0.0128,1.0265,0.8476,0.004,-0.0001,0.04,0.0,-0.0055,0.04,0.0,0.0055
states,10,266667202,-0.2499,0.116,5.8193,-1.403,0.0946,-290.7858,-0.2668,0.043,1012.4322,-2.6081,0.2232,3521.0002,-0.25,-0.0002,0.0294,1.3523,-0.0117,1.0265,0.8476,0.0039,-0.0001,0.04,0.0,-0.0055,0.04,0.0,0.0055
states,10,283333869,-0.25,0.1172,5.4502,-1.403,0.0958,-291.7386,-0.2668,0.0431,1012.4945,-2.6081,0.2219,3522.3589,-0.25,-0.0002,0.0293,1.3521,-0.0108,1.0266,0.8477,0.0038,-0.0001,0.04,0.0,-0.0055,0.04,0.0,0.0055
states,10,300000537,-0.25,0.1183,4.8797,-1.403,0.0969,-293.529,-0.2668,0.0433,1012.4176,-2.6081,0.2207,3524.6414,-0.25,-0.0002,0.029,1.3519,-0.0099,1.0267,0.8478,0.0037,0.0,0.04,0.0,-0.0054,0.04,0.0,0.0054
states,10,316667204,-0.25,0.1192,4.1664,-1.403,0.0978,-295.9548,-0.2668,0.0434,1012.2192,-2.6081,0.2197,3527.6006,-0.25,-0.0002,0.0287,1.3518,-0.0091,1.0269,0.8478,0.0036,0.0,0.04,0.0,-0.0054,0.04,0.0,0.0054
states,10,333333872,-0.2499,0.1199,3.3716,-1.403,0.0986,-298.7729,-0.2668,0.0435,1011.9501,-2.6081,0.219,3530.9717,-0.25,-0.0001,0.0284,1.3516,-0.0084,1.0272,0.8479,0.0035,0.0,0.04,0.0,-0.0054,0.04,0.0,0.0053
states,10,350000539,-0.2499,0.1204,2.5396,-1.403,0.0991,-301.8222,-0.2668,0.0436,1011.6232,-2.6081,0.2184,3534.5266,-0.25,-0.0001,0.028,1.3515,-0.0077,1.0274,0.8479,0.0034,0.0,0.04,0.0,-0.0053,0.04,0.0,0.0053
states,10,366667207,-0.2499,0.1207,1.7306,-1.403,0.0995,-304.8471,-0.2668,0.0437,1011.2652,-2.6082,0.218,3537.981,-0.25,-0.0001,0.0277,1.3514,-0.0071,1.0276,0.848,0.0033,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0052
states,10,383333874,-0.2498,0.1208,0.9779,-1.4029,0.0997,-307.724,-0.2668,0.0437,1010.9009,-2.6082,0.2178,3541.2698,-0.25,-0.0001,0.0273,1.3512,-0.0065,1.0278,0.8481,0.0032,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0052
states,10,400000542,-0.2498,0.1208,0.3087,-1.4029,0.0998,-310.3352,-0.2668,0.0437,1010.545,-2.6083,0.2177,3544.2219,-0.25,-0.0001,0.0271,1.3511,-0.006,1.028,0.8481,0.0031,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0051
states,10,416667209,-0.2498,0.1207,-0.2598,-1.4029,0.0997,-312.6042,-0.2667,0.0437,1010.2198,-2.6083,0.2178,3546.7246,-0.25,-0.0001,0.0268,1.351,-0.0055,1.0281,0.8482,0.003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,433333877,-0.2497,0.1205,-0.7149,-1.4028,0.0995,-314.4659,-0.2667,0.0437,1009.9294,-2.6083,0.218,3548.7744,-0.25,-0.0001,0.0266,1.351,-0.0051,1.0281,0.8482,0.0029,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,450000545,-0.2497,0.1202,-1.0518,-1.4028,0.0993,-315.896,-0.2667,0.0437,1009.6907,-2.6084,0.2183,3550.3406,-0.25,-0.0001,0.0265,1.3509,-0.0047,1.0282,0.8483,0.0029,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,466667212,-0.2497,0.1199,-1.2765,-1.4028,0.099,-316.907,-0.2667,0.0436,1009.5006,-2.6084,0.2187,3551.4358,-0.25,-0.0001,0.0264,1.3508,-0.0043,1.0281,0.8483,0.0028,0.0,0.04,0.0,-0.005,0.04,0.0,0.005
command,10,466667212,-0.25,,,-1.41,,,-0.25,,,-2.55,,,-0.25,,,1.35,,,0.8500000000000001,,,0.15000000000000002,,,0.15000000000000002,,
states,10,483333880,-0.2496,0.1195,-1.3952,-1.4027,0.0986,-317.51,-0.2667,0.0436,1009.362,-2.6084,0.2191,3552.0784,-0.25,-0.0001,0.0263,1.3507,-0.004,1.0281,0.8484,0.0027,0.0,0.04,0.0,-0.005,0.04,0.0,0.005
states,10,500000547,-0.2496,0.1192,-1.4243,-1.4027,0.0983,-317.7646,-0.2667,0.0436,1009.2734,-2.6085,0.2194,3552.2549,-0.25,-0.0001,0.0263,1.3507,-0.0036,1.028,0.8484,0.0026,0.0,0.04,0.0,-0.005,0.04,0.0,0.005
states,10,516667215,-0.2496,0.1189,-1.3733,-1.4027,0.098,-317.6968,-0.2667,0.0435,1009.2266,-2.6085,0.2198,3552.0823,-0.25,-0.0001,0.0264,1.3506,-0.0033,1.0278,0.8484,0.0026,0.0,0.04,0.0,-0.005,0.04,0.0,0.005
states,10,533333882,-0.2496,0.1186,-1.2554,-1.4027,0.0977,-317.3584,-0.2667,0.0435,1009.2304,-2.6085,0.2201,3551.6604,-0.25,-0.0001,0.0264,1.3506,-0.0031,1.0277,0.8485,0.0025,0.0,0.04,0.0,-0.005,0.04,0.0,0.005
states,10,550000550,-0.2496,0.1183,-1.0995,-1.4027,0.0974,-316.856,-0.2667,0.0434,1009.2532,-2.6085,0.2204,3551.0171,-0.25,-0.0001,0.0265,1.3505,-0.0028,1.0276,0.8485,0.0024,0.0,0.04,0.0,-0.0051,0.04,0.0,0.005
states,10,566667217,-0.2496,0.1181,-0.9073,-1.4027,0.0972,-316.192,-0.2667,0.0434,1009.3113,-2.6085,0.2206,3550.2371,-0.25,-0.0001,0.0266,1.3505,-0.0026,1.0274,0.8486,0.0024,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,583333885,-0.2496,0.1179,-0.6985,-1.4027,0.097,-315.4401,-0.2667,0.0434,1009.3872,-2.6085,0.2208,3549.3435,-0.25,-0.0001,0.0267,1.3504,-0.0024,1.0273,0.8486,0.0023,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,600000552,-0.2496,0.1178,-0.4902,-1.4027,0.0969,-314.6722,-0.2667,0.0434,1009.4745,-2.6085,0.221,3548.4622,-0.25,-0.0001,0.0268,1.3504,-0.0022,1.0271,0.8486,0.0022,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,616667220,-0.2496,0.1178,-0.2874,-1.4027,0.0968,-313.9071,-0.2667,0.0433,1009.5673,-2.6085,0.221,3547.5654,-0.25,-0.0001,0.0268,1.3503,-0.002,1.027,0.8487,0.0022,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,633333887,-0.2496,0.1177,-0.0983,-1.4027,0.0968,-313.1779,-0.2667,0.0433,1009.6549,-2.6084,0.2211,3546.7302,-0.25,-0.0001,0.0269,1.3503,-0.0019,1.0269,0.8487,0.0021,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,650000555,-0.2497,0.1178,0.0631,-1.4027,0.0968,-312.5445,-0.2667,0.0433,1009.746,-2.6084,0.2211,3545.9954,-0.25,-0.0001,0.027,1.3503,-0.0017,1.0268,0.8488,0.0021,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,666667222,-0.2497,0.1178,0.1959,-1.4027,0.0968,-312.0087,-0.2667,0.0433,1009.8263,-2.6084,0.221,3545.4036,-0.25,-0.0001,0.0271,1.3503,-0.0016,1.0267,0.8488,0.002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,683333890,-0.2497,0.1179,0.3019,-1.4027,0.0969,-311.5679,-0.2667,0.0433,1009.8931,-2.6084,0.221,3544.9155,-0.25,-0.0001,0.0271,1.3502,-0.0014,1.0266,0.8488,0.0019,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,700000558,-0.2497,0.1179,0.3827,-1.4028,0.0969,-311.2227,-0.2667,0.0434,1009.9468,-2.6084,0.2209,3544.5613,-0.25,-0.0001,0.0271,1.3502,-0.0013,1.0266,0.8488,0.0019,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0051
states,10,716667225,-0.2497,0.118,0.4321,-1.4028,0.097,-310.9941,-0.2667,0.0434,1009.9913,-2.6084,0.2208,3544.343,-0.25,-0.0001,0.0272,1.3502,-0.0012,1.0266,0.8489,0.0018,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0052
states,10,733333893,-0.2497,0.1181,0.4534,-1.4028,0.0971,-310.8731,-0.2667,0.0434,1010.0221,-2.6084,0.2207,3544.2256,-0.25,-0.0001,0.0272,1.3502,-0.0011,1.0265,0.8489,0.0018,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0052
states,10,750000560,-0.2497,0.1182,0.4529,-1.4028,0.0972,-310.8381,-0.2667,0.0434,1010.0356,-2.6084,0.2206,3544.1899,-0.25,-0.0001,0.0272,1.3501,-0.001,1.0265,0.8489,0.0017,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0052
states,10,766667228,-0.2497,0.1183,0.4338,-1.4028,0.0973,-310.878,-0.2667,0.0434,1010.0423,-2.6084,0.2205,3544.281,-0.25,-0.0001,0.0272,1.3501,-0.0009,1.0265,0.849,0.0017,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0052
states,10,783333895,-0.2497,0.1184,0.3953,-1.4028,0.0973,-311.002,-0.2667,0.0434,1010.0452,-2.6084,0.2204,3544.394,-0.25,-0.0001,0.0271,1.3501,-0.0009,1.0265,0.849,0.0016,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0052
states,10,800000563,-0.2497,0.1184,0.3546,-1.4028,0.0974,-311.1358,-0.2667,0.0434,1010.0356,-2.6084,0.2204,3544.5747,-0.25,-0.0001,0.0271,1.3501,-0.0008,1.0265,0.849,0.0016,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0051
states,10,816667230,-0.2497,0.1185,0.3049,-1.4028,0.0975,-311.3125,-0.2667,0.0434,1010.0252,-2.6084,0.2203,3544.804,-0.25,-0.0001,0.0271,1.3501,-0.0007,1.0266,0.8491,0.0016,0.0,0.04,0.0,-0.0052,0.04,0.0,0.0051
states,10,833333898,-0.2497,0.1185,0.248,-1.4028,0.0975,-311.5199,-0.2667,0.0434,1010.0023,-2.6084,0.2203,3545.0557,-0.25,-0.0001,0.0271,1.3501,-0.0007,1.0266,0.8491,0.0015,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,850000565,-0.2497,0.1185,0.1911,-1.4028,0.0975,-311.7314,-0.2667,0.0434,1009.9791,-2.6084,0.2202,3545.2598,-0.25,-0.0001,0.0271,1.3501,-0.0006,1.0266,0.8491,0.0015,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,866667233,-0.2497,0.1185,0.1418,-1.4028,0.0975,-311.9163,-0.2667,0.0434,1009.9516,-2.6084,0.2202,3545.4739,-0.25,-0.0001,0.027,1.35,-0.0006,1.0266,0.8491,0.0014,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,883333900,-0.2497,0.1185,0.0982,-1.4028,0.0975,-312.0856,-0.2667,0.0434,1009.9255,-2.6084,0.2202,3545.6621,-0.25,-0.0001,0.027,1.35,-0.0005,1.0266,0.8491,0.0014,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,900000568,-0.2497,0.1185,0.0619,-1.4028,0.0975,-312.2275,-0.2667,0.0434,1009.9044,-2.6084,0.2202,3545.8398,-0.25,-0.0001,0.027,1.35,-0.0005,1.0266,0.8492,0.0013,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
